year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA] I night up South [MA], I night down South [MA]
2017 09 07 05 44 00     6.93   -6.74    3.37   -3.51    3.56   -3.23    5.55   -5.54    2.05   -2.46    3.49   -3.08
2017 09 07 05 46 00     7.15   -7.18    3.55   -3.80    3.60   -3.38    5.44   -5.29    2.07   -2.38    3.37   -2.91
2017 09 07 05 48 00     5.93   -6.21    2.82   -3.25    3.11   -2.95    5.52   -5.41    2.31   -2.58    3.21   -2.84
2017 09 07 05 50 00     5.87   -6.18    2.81   -3.22    3.05   -2.96    5.44   -5.48    2.32   -2.74    3.12   -2.74
2017 09 07 05 52 00     6.16   -6.29    3.11   -3.26    3.04   -3.04    5.90   -5.65    2.59   -2.88    3.31   -2.77
2017 09 07 05 54 00     5.75   -5.92    2.77   -2.92    2.98   -3.00    5.91   -5.47    2.45   -2.53    3.46   -2.93
2017 09 07 05 56 00     5.61   -5.56    2.76   -2.86    2.84   -2.70    5.59   -5.12    2.53   -2.60    3.06   -2.51
2017 09 07 05 58 00     5.56   -5.58    2.78   -2.94    2.78   -2.65    5.19   -4.97    2.25   -2.48    2.94   -2.49
2017 09 07 06 00 00     5.49   -5.49    2.83   -3.03    2.66   -2.46    5.07   -4.72    2.13   -2.31    2.94   -2.41
2017 09 07 06 02 00     5.17   -5.41    2.60   -2.77    2.57   -2.63    4.85   -4.70    2.00   -2.24    2.84   -2.45
2017 09 07 06 04 00     5.38   -5.70    2.78   -3.03    2.60   -2.66    4.67   -4.59    1.93   -2.23    2.75   -2.35
2017 09 07 06 06 00     5.05   -5.02    2.74   -2.81    2.31   -2.21    4.47   -4.13    1.97   -2.12    2.50   -2.02
2017 09 07 06 08 00     4.88   -4.58    2.73   -2.61    2.15   -1.97    4.27   -4.29    1.89   -2.13    2.39   -2.16
2017 09 07 06 10 00     4.61   -4.45    2.69   -2.61    1.92   -1.84    3.87   -3.69    1.53   -1.71    2.34   -1.97
2017 09 07 06 12 00     4.43   -4.33    2.48   -2.45    1.96   -1.88    3.70   -3.83    1.51   -1.86    2.19   -1.97
2017 09 07 06 14 00     4.31   -4.00    2.31   -2.22    2.00   -1.78    3.74   -3.88    1.49   -2.01    2.25   -1.87
2017 09 07 06 16 00     3.94   -3.69    2.08   -2.05    1.86   -1.65    3.99   -3.97    1.57   -2.12    2.42   -1.84
2017 09 07 06 18 00     4.02   -4.16    2.16   -2.54    1.86   -1.62    3.75   -3.57    1.53   -1.89    2.22   -1.68
2017 09 07 06 20 00     3.91   -4.12    2.18   -2.53    1.73   -1.59    3.23   -3.20    1.56   -1.94    1.68   -1.26
2017 09 07 06 22 00     3.97   -4.21    2.23   -2.54    1.75   -1.67    2.71   -2.91    1.26   -1.70    1.45   -1.21
2017 09 07 06 24 00     4.07   -4.12    2.16   -2.46    1.91   -1.66    2.69   -2.89    1.44   -1.76    1.25   -1.13
2017 09 07 06 26 00     3.98   -4.21    2.35   -2.62    1.63   -1.60    2.62   -2.47    1.37   -1.47    1.24   -1.00
2017 09 07 06 28 00     4.06   -3.98    2.48   -2.55    1.58   -1.43    2.43   -2.45    1.21   -1.30    1.22   -1.15
2017 09 07 06 30 00     3.95   -3.88    2.41   -2.50    1.54   -1.38    2.70   -2.78    1.53   -1.57    1.17   -1.21
2017 09 07 06 32 00     4.24   -4.22    2.43   -2.45    1.80   -1.77    2.68   -2.89    1.56   -1.63    1.12   -1.25
2017 09 07 06 34 00     4.19   -4.05    2.47   -2.38    1.72   -1.66    2.88   -2.86    1.69   -1.65    1.19   -1.22
2017 09 07 06 36 00     4.20   -3.69    2.44   -2.20    1.76   -1.49    3.09   -2.98    1.77   -1.63    1.32   -1.35
2017 09 07 06 38 00     4.82   -4.35    2.93   -2.75    1.88   -1.60    3.01   -3.31    1.73   -1.97    1.29   -1.34
